"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Pittsburgh","CRAIG MEDICAL ASSOCIATES UPMC",107,0.636,1,7,11,3,3,59637.4129,"6301 Forbes Avenue"
"Pittsburgh","SUBURBAN EAST MEDICAL CENTER UPMC",22,0.944,5,17,18,0,0,48687.4696,"3436 William Penn Highway"
"Pittsburgh","SOLANO AND KOKALES INTERNAL MEDICINE ASSOC UPMC",78,0.789,2,15,19,1,2,32228.0668,"120 Lytton Avenue"
"Pittsburgh","UPMC DOWNTOWN",67,0.818,3,9,11,1,1,42763.5971,"339 Sixth Avenue"
"Pittsburgh","INTERNAL MEDICINE UPMC",27,0.923,5,24,26,0,0,32228.0668,"120 Lytton Avenue"
"Pittsburgh","EDWARDS, ROBERT G MD PC",49,0.857,4,6,7,NA,NA,39660.7774,"1539 Lincoln Avenue"
"Pittsburgh","BERNACKI FAMILY PRACTICE AND WELLNESS CENTER",105,0.643,1,9,14,3,4,35639.1575,"521 Greenfield Avenue"
"Pittsburgh","S W LEEHAN MD PC",1,1,5,9,9,NA,NA,55607.3086,"455 East Bruceton Road"
"Pittsburgh","PITTLE, HOWARD S MD PC",116,0.467,1,7,15,6,6,55607.3086,"5247 Brownsville Road"
"Pittsburgh","STEEL CITY INTERNAL MEDICINE UPMC",40,0.887,5,55,62,0,0,70890.1741,"5700 Corporate Drive"
"Pittsburgh","GMA HECK AND ASSOC MEDICAL PRACTICE",49,0.857,4,12,14,0,1,35830.6454,"1622 Lowrie Street"
"Pittsburgh","PITTSBURGH INTERNAL MED ASSOC UPMC",100,0.673,1,33,49,8,10,47118.8084,"3089 Sussex Avenue"
"Pittsburgh","SHABBIR LAKDAWALA MD PC",1,1,5,6,6,NA,NA,48409.2639,"2912 Glenmore Avenue"
"Pittsburgh","STULL JARVIS AND SPINOLA INTERNAL MEDICINE ASSOCIATES UPMC",92,0.722,1,13,18,2,3,45928.1315,"5215 Centre Avenue"
"Pittsburgh","RFP MILLVALE UPMC",46,0.867,5,13,15,0,0,54615.556,"111 Sheridan Street"
"Pittsburgh","RFP ASPINWALL UPMC",1,1,5,17,17,0,0,73584.7475,"200 Delafield Road"
"Pittsburgh","RENAISSANCE FAMILY PRACTICE UPMC",36,0.889,5,32,36,0,0,42694.2705,"619 Mount Royal Boulevard"
"Pittsburgh","HEALTH CENTER ASSOCIATES UPMC",21,0.967,5,29,30,0,0,101351.9137,"2585 Freeport Road"
"Pittsburgh","FATIGATI AND NALIN ASSOCIATES",70,0.816,3,84,103,2,5,78749.4512,"733 Washington Road"
"Pittsburgh","PRIMARY CARE GROUP 3 ,  JOSEPH SANTIESTEBAN , MD",32,0.909,5,10,11,0,0,35639.1575,"5426 Mifflin Road"
"Pittsburgh","LINDER, PAUL G MD",24,0.938,5,15,16,0,0,55607.3086,"1201 Broughton Road"
"Pittsburgh","WEST PENN MEDICAL ASSOCIATES",33,0.9,5,90,100,0,0,30284.2042,"4727 Friendship Avenue"
"Pittsburgh","V E REYES MD AND ASSOCIATES",98,0.688,1,11,16,3,3,55607.3086,"67 Old Clairton Road"
"Pittsburgh","PRIMARY CARE GROUP 7 JRMC INTERNAL MEDICINE",27,0.923,5,12,13,0,0,55607.3086,"810 Clairton Boulevard"
"Pittsburgh","PCG 10 MCCORMICK MEDICAL ASSOCIATES",101,0.667,1,10,15,3,3,48093.906,"3720 Brownsville Road"
"Pittsburgh","PLENARY FAMILY PRACTICE UPMC",117,0.25,1,1,4,NA,NA,59637.4129,"6301 Forbes Avenue"
"Pittsburgh","DOBKIN AND RICCELLI ASSOCIATES",36,0.889,5,16,18,0,0,56446.6651,"250 Mount Lebanon Boulevard"
"Pittsburgh","COMPREHENSIVE CARE ASSOCIATES UPMC",66,0.821,3,23,28,1,2,30284.2042,"5140 Liberty Avenue"
"Pittsburgh","GREENTREE MEDICAL CENTER PC",112,0.571,1,4,7,NA,NA,51163.5572,"995 Greentree Road"
"Pittsburgh","DEGIOVANNI MONTINI ASSOCIATES",105,0.643,1,9,14,3,4,78749.4512,"717 Washington Road"
"Pittsburgh","PITTSBURGH MERCY FAMILY HEALTH CTR",62,0.833,4,5,6,NA,NA,39540.609,"249 South 9th Street"
"Pittsburgh","SHADYSIDE CARDIOLOGY ASSOCIATES",93,0.714,1,10,14,2,3,30284.2042,"5140 Liberty Avenue"
"Pittsburgh","PPCP NOBLECARE",24,0.938,5,15,16,0,0,78579.877,"1145 Bower Hill Road"
"Pittsburgh","COMMUNITY FAMILY PRACTICE UPMC",67,0.818,3,18,22,1,1,37425.1418,"1713 Ardmore Boulevard"
"Pittsburgh","ST MARGARET GERIATRIC CARE CENTER",80,0.75,1,3,4,NA,NA,73584.7475,"100 Delafield Road"
"Pittsburgh","COMMUNITY PRIMARY CARE",88,0.727,1,24,33,4,5,55733.5687,"1000 West View Park Drive"
"Pittsburgh","CRAFTON MEDICAL CENTER",47,0.863,5,44,51,0,0,47440.9517,"1 Walsh Road"
"Pittsburgh","GREEN TREE MEDICAL ASSOCIATES",26,0.933,5,42,45,0,0,51163.5572,"651 Holiday Drive"
"Pittsburgh","PRIMARY CARE NORTHSIDE",35,0.891,5,41,46,0,0,35830.6454,"490 East North Avenue"
"Pittsburgh","WEXFORD MEDICAL PRACTICE",60,0.848,4,39,46,0,1,70890.1741,"1130 Perry Highway"
"Pittsburgh","POLINSKI MEDICAL ASSOCIATES",1,1,5,22,22,0,0,55733.5687,"526 Perry Highway"
"Pittsburgh","BONACORSI BROWN AND JOHNSON PRIMARY CARE",59,0.851,4,40,47,0,1,48409.2639,"3005 Banksville Road"
"Pittsburgh","CARDIOVASCULAR AND CRITICAL CARE ASSOCIATES",1,1,5,3,3,NA,NA,30284.2042,"4815 Liberty Avenue"
"Pittsburgh","NORTH HILLS INTERNAL MEDICINE",67,0.818,3,36,44,1,2,70890.1741,"9335 McKnight Road"
"Pittsburgh","PULMONARY PARTNERS UPMC",1,1,5,5,5,NA,NA,70890.1741,"9104 Babcock Boulevard"
"Pittsburgh","AHN STONE QUARRY",49,0.857,4,12,14,0,1,70890.1741,"811 Camp Horne Road"
"Pittsburgh","AHN SQUIRREL HILL PRIMARY CARE",1,1,5,13,13,0,0,59637.4129,"5889 Forbes Avenue"
"Pittsburgh","DRS KNUPP AND RECALDE UPMC",44,0.875,5,7,8,NA,NA,59637.4129,"4381 Murray Avenue"
"Pittsburgh","GOBAO INTERNAL MEDICINE",49,0.857,4,6,7,NA,NA,78579.877,"1145 Bower Hill Road"
"Pittsburgh","PINNACLE INTERNAL MEDICINE UPMC",93,0.714,1,10,14,2,3,45928.1315,"532 South Aiken Avenue"
"Pittsburgh","PPCP BHAVANK DOSHI MD",62,0.833,4,5,6,NA,NA,39540.609,"2100 Jane Street"
"Pittsburgh","PRIVATE PHYSICIANS MEDICAL PRACTICE LLC",109,0.6,1,3,5,NA,NA,70890.1741,"5700 Corporate Drive"
"Point Pleasant","POINT PLEASANT PHYSICIAN BILLING SERVICE",1,0.75,1,3,4,NA,NA,38731.8194,"2520 Valley Drive"
"Port Allegany","PORT HEALTH CENTER",1,0.727,1,8,11,2,2,40683.8208,"45 Pine Street"
"Port Carbon","SOPHY, MATTHEW C, DO",1,0.75,1,3,4,NA,NA,41989.5803,"73 Coal Street"
"Port Matilda","GMG GRAYS WOODS",1,0.952,5,20,21,0,0,69287.3994,"132 Abigail Lane"
"Portage","PORTAGE HEALTH CENTER",1,0.842,4,16,19,0,1,39360.4418,"3670 Portage Street"
"Pottsville","INTEGRATED MEDICAL GROUP INT MED",2,0.429,1,6,14,6,7,39292.0361,"48 Tunnel Road"
"Pottsville","LEHIGH VALLEY PHYSICIANS GROUP INC",1,0.824,3,14,17,1,1,39292.0361,"205 East Laurel Boulevard"
"Princeton","BLUESTONE HEALTH ASSOCIATION INC",1,1,5,3,3,NA,NA,32525.6504,"3997 Beckley Road"
"Princeton","BLUE RIDGE INTERNAL MEDICINE INC",2,0.75,1,3,4,NA,NA,32525.6504,"407 12th Street Extension"
"Princeton","PRINCETON FAMILY MEDICINE PLLC",2,0.75,1,3,4,NA,NA,32525.6504,"150 Misty Lane"
"Punxsutawney","CHAMBERS, MARTIN LEE  MD",2,0.867,5,13,15,0,0,36562.1962,"200 East Mahoning Street"
"Punxsutawney","PENN HIGHLANDS FAMILY MEDICINE BIZOUSKY",1,1,5,3,3,NA,NA,36562.1962,"104 West Mahoning Street"
"Punxsutawney","FAMILY HEALTH CARE CENTER OF PUNXSUTAWNEY",3,0.75,1,6,8,NA,NA,36562.1962,"81 Hillcrest Drive"
"Punxsutawney","PUNXSUTAWNEY PCP PHYSICIAN GROUP",3,0.75,1,3,4,NA,NA,36562.1962,"81 Hillcrest Drive"
"Quarryville","LGHP WLAFHC",1,1,5,4,4,NA,NA,56940.9671,"317 Chestnut Street"
"Quarryville","LGHP PENN MEDICINE FAMILY MEDICINE BUCK",1,1,5,4,4,NA,NA,56940.9671,"34 Fawn Drive"
"Radnor","CLINICAL CARE ASSOCIATES",1,1,5,3,3,NA,NA,88675.449,"250 King of Prussia Road"
"Reading","ST JOSEPH FAMILY AND WOMENS CARE",4,0.667,1,2,3,NA,NA,27082.8194,"145 North 6th Street"
"Reading","BERKS GENESIS FAMILY MEDICINE PC",1,1,5,5,5,NA,NA,27082.8194,"1555 Schuylkill Avenue"
"Reading","ST JOSEPH MEDICAL GROUP",3,0.943,5,66,70,0,0,56478.8113,"2494 Bernville Road"
"Reading","INTEGRATED MEDICAL GROUP PC",1,1,5,4,4,NA,NA,27082.8194,"623 North Fifth Street"
"Reading","INTEGRATED MEDICAL GROUP PC GREEN HILLS",5,0.563,1,9,16,5,5,55549.0159,"1903 Morgantown Road"
"Red Lion","WELLSPAN INTERNAL MEDICINE RED LION",1,0.9,5,9,10,0,0,59869.1168,"3065 Windsor Road"
"Reinholds","WELLSPAN FAMILY AND SPORTS MEDICINE COCALICO",1,1,5,5,5,NA,NA,61337.9905,"30 West Swartzville Road"
"Reynoldsville","PENN HIGHLANDS FAMILY MEDICINE KAKABADZE",1,0.692,1,9,13,2,3,36870.0795,"Five North Third Street"
"Ridgway","PENN HIGHLANDS INTERNAL MEDICINE ELK",2,0.667,1,2,3,NA,NA,41141.9171,"99 Hospital Street"
"Ridgway","PENN HIGHLANDS FAMILY MEDICINE RIDGWAY",1,0.875,5,7,8,NA,NA,41141.9171,"104 Metoxet Street"
"Ripley","JACKSON MEDICAL ASSOCIATES",1,0.667,1,2,3,NA,NA,41520.4309,"122 Pinnell Street"
"Roaring Spring","COVE FAMILY PRACTICE INC",1,0.765,1,13,17,2,2,43873.4756,"111 Nason Drive"
"Roaring Spring","HEATON FAMILY PRACTICE LLC",2,0.455,1,5,11,5,5,43873.4756,"111 Nason Drive"
"Rogersville","CORNERSTONE CARE ROGERSVILLE",1,0.4,1,2,5,NA,NA,41432,"140 Church Street"
"Romney","HAHN MEDICAL PRACTICES INC",1,0.667,1,2,3,NA,NA,30792.5156,"22347 Northwestern Pike"
"Ronks","PENN STATE MEDICAL GROUP EASTBROOK",1,0.833,4,10,12,0,1,53012.3172,"29 Eastbrook Road"
"Roslyn","VOHRA POST ACUTE CARE PHYSICIANS OF THE NE",1,0.5,1,2,4,NA,NA,77604.7622,"2630 Woodland Road"
"Saint Clairsville","EAST OHIO REGIONAL HOSPITAL",1,0.8,2,4,5,NA,NA,49355.696,"109 Plaza Drive"
"Saint Marys","PENN HIGHLANDS FAMILY MEDICINE SCHMIDT",2,0.875,5,7,8,NA,NA,46264.7385,"177 Washington Street"
"Saint Marys","PENN HIGHLANDS FAMILY MEDICINE KELLY",1,1,5,7,7,NA,NA,46264.7385,"757 Johnsonburg Rd"
"Saint Marys","PENN HIGHLANDS FAMILY MEDICINE BAKER GARCIA PRUTHI",3,0.8,2,8,10,1,1,46264.7385,"1100 Million Dollar Highway"
"Saltsburg","LAH SALTSBURG FAMILY PRACTICE",1,0.684,1,13,19,3,4,44203.71,"101 Ninth Street"
"Sarver","ADULT MEDICINE ASSOCIATES",2,0.78,2,39,50,3,4,64868.1125,"112 Capital  Park Drive"
"Sarver","ALLEGHENY HEALTH NETWORK ALLEGHENY VALLEY NORTH",1,0.85,4,34,40,0,1,64868.1125,"706 Ekastown Road"
"Saxonburg","KATHRYN A RYAN DO ASSOC",1,0.848,4,28,33,0,1,49183.8999,"101 Alwine Road"
"Saxton","SAXTON FAMILY PRACTICE UPMC",1,0.8,2,4,5,NA,NA,37401.4885,"1709 Norris Street"
"Sayre","GUTHRIE MEDICAL GROUP PC/INTERNAL MEDICINE",1,0.889,5,8,9,NA,NA,38240.1411,"1 Guthrie Square"
"Sayre","GUTHRIE MEDICAL GROUP PC/ FAMILY PRACTICE",2,0.667,1,6,9,NA,NA,38240.1411,"1 Guthrie Square"
"Schaefferstown","SCHAEFFERSTOWN FAMILY PRACTICE",1,0.9,5,9,10,0,0,56797,"2496 Stiegel Pike"
"Schnecksville","KENNETH G RYDER MD",1,0.75,1,3,4,NA,NA,77215.2371,"4955 Route 873"
"Schnecksville","PARKLAND FAMILY HEALTH CENTER",2,0.714,1,5,7,NA,NA,77215.2371,"4520 Parkview Drive"
"Scottdale","WILLIAMS, MARK S DO",1,0.941,5,16,17,0,0,37627.1385,"305 Everson Avenue"
"Scottdale","FAY-WEST FAMILY PRACTICE",2,0.591,1,13,22,6,6,37627.1385,"109 Crossroads Road"
"Scranton","LACKAWANNA MEDICAL GROUP PC",4,0.857,4,6,7,NA,NA,37509.1279,"201 Smallacombe Drive"
"Scranton","NEALON, GERARD MD",1,1,5,3,3,NA,NA,38771.3618,"1209 Swetland Street"
"Scranton","HORIZON MEDICAL CORP PC",2,0.875,5,7,8,NA,NA,37509.1279,"3 West Olive Street"
"Scranton","MORAN, KURT MD PC",7,0.6,1,3,5,NA,NA,44253.7319,"10 Greenridge Street"
"Scranton","GMG SCRANTON MULTI SPEC",10,0.333,1,1,3,NA,NA,19976.0195,"531 Mt Pleasant Drive"
"Scranton","MEDICAL ASSOCIATES NEPA PC",5,0.667,1,6,9,NA,NA,37509.1279,"1789 North Keyser Avenue"
"Scranton","SMITH, ERIC D DO",5,0.667,1,2,3,NA,NA,38771.3618,"409 North Main Avenue"
"Scranton","THE WRIGHT CENTER MEDICAL GROUP PC",9,0.5,1,2,4,NA,NA,32969.9405,"501 Madison Avenue"
"Scranton","NATALE J FALANGA MD FACP PC",8,0.556,1,5,9,NA,NA,44253.7319,"10 Green Ridge Street"
"Scranton","FERDINAND J MANAHAN MD LLC",10,0.333,1,1,3,NA,NA,19976.0195,"239 Penn Ave Forum Plaza"
"Scranton","PHYSICIANS HEALTH ALLIANCE",3,0.86,5,43,50,0,0,32969.9405,"748 Quincy Avenue"
"Seneca","ANDRES BUSH INTERNAL MEDICINE",2,0.833,4,10,12,0,1,48783.3381,"3742 State Route 257"
"Seneca","BHS SENECA MEDICAL CENTER",1,0.917,5,11,12,0,0,48783.3381,"1 Park Way"
"Seward","CONEMAUGH PHYSICIAN GROUP SEWARD",1,0.8,2,4,5,NA,NA,38337.7191,"6854 Route 711"
"Seward","VALLEY AMBULATORY HLTH CTR",2,0.545,1,6,11,4,4,38337.7191,"238 Indiana Street"
"Sewickley","HVMG SEWICKLEY PRIMARY CARE",4,0.768,1,53,69,5,7,84266.9806,"720 Blackburn Road"
"Sewickley","HERITAGE VALLEY ASSOCIATES IN FAMILY MEDICINE",2,0.861,5,31,36,0,0,84266.9806,"100 Hazel Lane 2nd Floor"
"Sewickley","NORTHERN MEDICAL ASSOCIATES UPMC",1,0.909,5,20,22,0,0,84266.9806,"1606 Carmody Court"
"Sewickley","CHRIS T ODONNELL MD PC",3,0.857,4,12,14,0,1,84266.9806,"1099 Ohio River Boulevard"
"Sharon","PRIMARY HEALTH NETWORK",2,0.706,1,72,102,13,16,31544.2323,"63 Pitt Street"
"Sharon","SHARON FAMILY PRACTICE",1,0.75,1,6,8,NA,NA,31544.2323,"62 Strawbridge Avenue"
"Shermans Dale","PERRY PHYSICIANS PC",1,0.875,5,7,8,NA,NA,57711.2128,"4570 Valley Road"
"Shickshinny","BERWICK CLINIC COMPANY LLC",1,0.5,1,3,6,NA,NA,49889.5874,"109 South Main Street"
"Shinnston","SOUTH HARRISON FAMILY MEDICINE INC",1,0.857,4,6,7,NA,NA,33528.4596,"686 S Pike St"
"Shippensburg","SUMMIT PRIMARY CARE",1,0.909,5,20,22,0,0,45249.0496,"46 Walnut Bottom Road"
"Shippensburg","WELLMON FAMILY PRACTICE",2,0.545,1,6,11,4,4,45249.0496,"97 Progress Boulevard"
"Shippenville","MARIANNE FAMILY PRACTICE",1,0.8,2,20,25,1,2,44072.6205,"21159 Paint Boulevard"
"Shrewsbury","SOUTHERN FAMILY MEDICINE LLC",2,0.714,1,5,7,NA,NA,73901.1032,"16312 Mount Airy Road"
"Shrewsbury","MEMORIAL FAMILY MEDICINE AT SHREWSBURY",1,1,5,3,3,NA,NA,73901.1032,"55 Old Farm Road"
"Sidman","WIECZOREK, JOSEPH E MD",1,0.8,2,4,5,NA,NA,44941.7536,"456 Locust Street"
"Sinking Spring","JOHN MANUBAY MD LLC",1,0.667,1,2,3,NA,NA,67201.2927,"4400 Penn Avenue"
"Sistersville","SISTERSVILLE RURAL HEALTH CLINIC",1,0.667,1,2,3,NA,NA,34673.2677,"305 Clay Street"
"Slippery Rock","SLIPPERY ROCK FAMILY MEDICINE DIVISION",1,0.9,5,18,20,0,0,35362.6559,"100 Innovation Drive"
"Slippery Rock","ALLEGHENY HEALTH NETWORK SLIPPERY ROCK PRIMARY CARE",2,0.778,2,7,9,NA,NA,35362.6559,"621 Kelly Boulevard"
"Smithfield","MONTGOMERY MEDICAL INC",1,1,5,18,18,0,0,34531.8526,"100 Ridge View Drive"
"Smithfield","FAYETTE PHYSICIAN NETWORK INC",2,0.75,1,6,8,NA,NA,34531.8526,"25 Main Street"
"Smithton","REILLY JR. PHILIP JEROME, MD",1,0.667,1,2,3,NA,NA,48018.9828,"237 Second Street"
"Somerset","CHI HIGHLANDS FAMILY MEDICINE",3,0.846,4,11,13,0,1,36908.1531,"4324 Glades Pike"
"Somerset","BACESKI, DEBORAH A MD",1,1,5,4,4,NA,NA,36908.1531,"105 West  Church Street"
"Somerset","SOMERSET INTERNAL MEDICINE",1,1,5,5,5,NA,NA,36908.1531,"321 East Main Street"
"Somerset","SOMERSET FAMILY PRACTICE SHS",4,0.818,3,36,44,1,2,36908.1531,"329 South Pleasant Ave"
"Somerset","ALFRED J POGGI DO LTD",5,0.75,1,3,4,NA,NA,36908.1531,"277 Neilan Road"
"South Charleston","PRESTIGE PRIMARY CARE ASSOCIATES",4,0.667,1,2,3,NA,NA,37086.9641,"4501 MacCorkle Avenue SW"
"South Charleston","DR ELIZABETH LANTZ BROWN MD PLLC",4,0.667,1,2,3,NA,NA,37086.9641,"4607 MacCorkle Avenue SW"
"South Charleston","SOUTH CHARLESTON PRIMARY CARE ASSOCIATES INC",2,0.8,2,4,5,NA,NA,49975.3986,"312 Sixth Avenue"
"South Charleston","SPRING HILL PRIMARY CARE PHYSICIANS",3,0.75,1,6,8,NA,NA,37086.9641,"707 Chestnut Street"
"South Charleston","THS PHYSICIAN PARTNERS INC",1,0.938,5,15,16,0,0,37086.9641,"4605 Maccorkle Avenue Southwest"
"Spartansburg","JOHN E BALMER DO",1,0.444,1,4,9,NA,NA,37456.7251,"132 Mechanic Street"
"Spring Grove","SPRING GROVE FAM CARE CTR LLC",1,0.6,1,3,5,NA,NA,62680.0499,"2030 Thistle Hill Drive"
"Star Junction","KRAFTY, MARY BETH, MD",1,0.5,1,4,8,NA,NA,33214,"111 Tony Row Road"
"State College","ROBERT B MOONEY JR DO",1,1,5,3,3,NA,NA,38739.4107,"611 University  Drive"
"State College","NITTANY VALLEY MEDICAL  ASSOCIATES",1,1,5,4,4,NA,NA,53659.7153,"301 Science Park Road"
"State College","PENN STATE HERSHEY MEDICAL GROUP PARK AVENUE",7,0.72,1,54,75,9,11,53659.7153,"1850 East Park Avenue"
"State College","STATE COLLEGE FAMILY MEDICINE LLC",1,1,5,5,5,NA,NA,53659.7153,"2188 Sandy Drive"
"State College","PANDOLPH AND POLANSKY FAMILY PRACTICE PC",8,0.625,1,5,8,NA,NA,38739.4107,"611 University Drive"
"State College","MOUNT NITTANY PHYSICIAN GROUP",6,0.737,1,146,198,19,25,53659.7153,"1850 East Park Avenue"
"State College","MOUNT NITTANY PHYSICIAN GROUP",5,0.75,1,21,28,3,4,53659.7153,"1850 East Park Ave"
"State College","GMG SCENERY PARK FAMILY PRACTICE",4,0.8,2,24,30,1,2,38739.4107,"200 Scenery Park Drive"
"Steubenville","TRINITY FAMILY CARE CENTERS",1,0.875,5,7,8,NA,NA,41378.7722,"4232 Mall Drive"
"Steubenville","TRINITY FAMILY CARE CENTERS",2,0.667,1,2,3,NA,NA,31416.4014,"380 Summit Avenue"
"Stewartstown","UPMC PINNACLE MEMORIAL FAMILY MEDICINE AT STEWARTSTOWN",1,0.75,1,3,4,NA,NA,78496.5744,"200 Bailey Drive"
"Stoystown","MEDICAL ASSOC OF BOSWELL",1,0.923,5,12,13,0,0,40799.3289,"136 South Pine Avenue"
"Strasburg","LGHP PENN MEDICINE FAMILY MEDICINE STRASBURG",1,0.6,1,6,10,3,3,62412.821,"1135 Hampden Drive"
"Stroudsburg","EAST WEST MEDICAL GROUP LLC",3,0.5,1,2,4,NA,NA,55842.3537,"208 Lifeline Road"
"Stroudsburg","ST LUKES INTERNAL MEDICINE BARTONSVILLE",2,0.75,1,3,4,NA,NA,55842.3537,"1619 North 9th St"
"Stroudsburg","ST LUKES STROUDSBURG INTERNAL MEDICINE",3,0.5,1,2,4,NA,NA,55842.3537,"208 Lifeline Road"
"Stroudsburg","ST LUKES MONROE FAMILY PRACTICE",1,0.8,2,8,10,1,1,55842.3537,"1581 North 9th Street"
"Sunbury","PAGANA AND PAGANA DEFAZIO FAM PRAC",1,1,5,5,5,NA,NA,35476.3295,"1072 Market Street"
"Susquehanna","FAMILY HEALTH CLINIC OF BARNES KASSON HOSPITAL",1,0.714,1,5,7,NA,NA,39729.6748,"2872 Turnpike Street"
"Swissvale","UPMC KEYSTONE PRIMARY CARE DRS OU AND TONG",1,1,5,3,3,NA,NA,48658.4649,"1789 South Braddock Avenue"
"Swissvale","HERBERT C BAZRON JR MD UPMC",1,1,5,3,3,NA,NA,48658.4649,"1789 South Braddock Ave  Suite 395"
"Tamaqua","TAMAQUA FAMILY PRACTICE",1,1,5,8,8,NA,NA,36785.6298,"120 Pine Street"
"Tamaqua","ST LUKES MINERS HEALTH CENTER HOMETOWN",2,0.833,4,5,6,NA,NA,36785.6298,"34 South Railroad Street"
"Tamaqua","ST LUKES INTERNAL MEDICINE AT TAMAQUA",3,0.667,1,2,3,NA,NA,36785.6298,"120 Pine Street"
"Titusville","SONNENBERG, WILLIAM R, MD",3,0.667,1,2,3,NA,NA,29782.8476,"119 East Mechanic Street"
"Titusville","OIL VALLEY INTERNAL MED PC",2,0.789,2,15,19,1,2,29782.8476,"339 West Spring Street"
"Titusville","TITUSVILLE PRIMARY CARE",1,0.833,4,5,6,NA,NA,29782.8476,"406 West Oak Street"
"Titusville","TITUSVILLE AREA HOSPITAL PHYSICIAN SERVICES",3,0.667,1,8,12,2,3,29782.8476,"406 West Oak Street"
"Topton","TOPTON FAM PRACTICE ASSOC",1,0.333,1,1,3,NA,NA,60601,"72 East Washington Street"
"Towanda","PHYSICIAN CARE",1,0.833,4,5,6,NA,NA,39841.4218,"71 Hospital Drive"
"Towanda","GUTHRIE MEDICAL GROUP PC/TOWANDA",2,0.727,1,8,11,2,2,39841.4218,"Colonial Drive"
"Trafford","PARTNERS IN HEALTH UPMC",1,0.698,1,30,43,6,7,64297.2951,"101 Orchard Drive"
"Tresckow","HAZLETON GENERAL AND OSTEOPATHIC MEDICINE PC",1,0.429,1,3,7,NA,NA,45495,"52 East Market Street"
"Trexlertown","LVPG FAMILY MEDICINE TREXLERTOWN",1,0.714,1,10,14,2,3,101162.345,"6900 Hamilton Blvd"
"Troy","GUTHRIE MEDICAL GROUP PC/TROY",2,0.636,1,7,11,3,3,38489.4621,"285 Guthrie Drive"
"Troy","STEPHEN J RENZI DO PC",1,0.667,1,2,3,NA,NA,38489.4621,"160 South Railroad Street"
"Troy","ARNOT MEDICAL SERVICES PLLC",3,0.25,1,1,4,NA,NA,38489.4621,"45 Mud Creek Road"
"Tunkhannock","ZURAD, EDWARD G MD PC",1,0.333,1,1,3,NA,NA,49049.5419,"71 Hollow Crest Road"
"Turtle Creek","RAJA CHAKRAPANI MD RC MED ASSOC",1,0.786,2,11,14,1,2,37455.3125,"501 Penn Avenue"
"Tyrone","WIEGERING, CARLOS A MD",1,1,5,3,3,NA,NA,43881.731,"200 Hospital Drive"
"Tyrone","TYRONE HOSPITAL RURAL HEALTH CLINIC",2,0.769,1,10,13,1,2,43881.731,"221 Hospital Drive"
"Union City","ROGELIO M ALLANIGUE MD INC",1,1,5,5,5,NA,NA,45295.0095,"20 West High Street"
"Union City","UNION CITY FAMILY PRACTICE",2,0.833,4,5,6,NA,NA,45295.0095,"130 North Main Street"
"Uniontown","DIXIT, NIRANJAN D MD",6,0.667,1,2,3,NA,NA,35957.4781,"211 Easy Street"
"Uniontown","CHERRY TREE MEDICAL ASSOCIATES",3,0.857,4,6,7,NA,NA,35957.4781,"25 Highland Park Drive"
"Uniontown","FLORES AND FLORES MEDICAL ASSOCIATES INC",7,0.6,1,3,5,NA,NA,35957.4781,"30 Poplar Lane"
"Uniontown","PPCP COOK AND LABUDA",2,0.906,5,29,32,0,0,35957.4781,"104 McClellandtown Rd"
"Uniontown","PPCP ANTHONY IANNAMORELLI MD",8,0.545,1,6,11,4,4,35957.4781,"104 McClellandtown Road"
"Uniontown","PPCP JACOB MURPHY LANE",5,0.813,3,13,16,1,1,35957.4781,"202 Jacob Murphy Lane"
"Uniontown","PPCP JOHN C CHALFANT MD",1,1,5,5,5,NA,NA,35957.4781,"202 Jacob Murphy Lane"
"Uniontown","PISH MEDICAL ASSOCIATES",4,0.842,4,16,19,0,1,35957.4781,"20 Highland Park Drive"
"Vandergrift","MOHAN M PATEL MD",1,0.867,5,65,75,0,0,38888.8428,"224 Longfellow Street"
"Verona","RFP PENN HILLS UPMC",1,0.962,5,25,26,0,0,45266.1856,"5769 Saltsburg Road"
"Verona","AHN PENN HILLS PRIMARY CARE",2,0.938,5,15,16,0,0,45266.1856,"6149 Saltsburgh Road"
"Vienna","MID OHIO VALLEY MEDICAL GROUP INC",1,0.6,1,9,15,4,4,43798.1948,"800 Grand Central Mall"
"Walnutport","CRESSMAN AND YABLONSKI",1,0.692,1,9,13,2,3,60535.5712,"215 North Best Avenue"
"Walnutport","ST LUKES FAMILY PRACTICE AT WALNUTPORT",2,0.667,1,2,3,NA,NA,60535.5712,"330 North Best Avenue"
"Warren","FAMILY MEDICINE OF WARREN PA  PC",1,0.833,4,10,12,0,1,41105.0631,"143 Pleasant Drive"
"Warren","JAY E ENDRES MD PC",2,0.8,2,4,5,NA,NA,41105.0631,"12 Elm Street"
"Warren","DAMIAN T HORNER DO FAMILY PRACTICE",4,0.75,1,3,4,NA,NA,41105.0631,"10 Plumber Street"
"Warren","WARREN MEDICAL GROUP",5,0.677,1,21,31,5,6,41105.0631,"Two West Crescent Park"
"Warren","BEYELER, NATALIE J DO",2,0.8,2,4,5,NA,NA,41105.0631,"130 west Saint Clair"
"Washington","INTERNAL MEDICINE AND GERIATRICS OF WASHINGTON",1,0.929,5,13,14,0,0,47711.2046,"880 South Main Street"
